"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,28,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,35,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,35,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,32,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,30,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,28,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,30,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,29,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,30,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,31,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,34,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,34,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,34,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,42,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,48,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,56,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,54,,
"EST","Estonia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,56,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,83.27453,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,84.09994,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,84.76416,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,84.34173,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,78.94412,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,77.96891,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,73.99493,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,77.50296,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,75.48989,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,75.84623,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,79.18544,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,69.21709,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,74.5747,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,75.09232,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,68.16898,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,63.73165,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,78.32146,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,83.93162,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,86.7274,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,89.37672,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,81.975,,
"ISR","Israel","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-10","Oct-2020","PER","Persons","3","Thousands",,,82.38443,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,89.73386,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,84.83762,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,77.39563,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,80.33166,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,75.04001,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,85.75339,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,74.41962,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,70.4172,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,71.89066,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,70.0576,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,85.63472,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,78.38705,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,74.48182,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,65.14916,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,79.50126,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,85.53135,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,94.90161,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,105.9837,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,104.4409,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,111.3217,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,107.7644,,
"ISR","Israel","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-10","Oct-2020","PER","Persons","3","Thousands",,,110.741,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,173.0084,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,168.9375,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,162.1598,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,164.6734,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,153.9841,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,163.7223,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,148.4146,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,147.9202,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,147.3806,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,145.9038,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,164.8202,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,147.6041,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,149.0565,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,140.2415,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,147.6702,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,149.263,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,173.2231,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,189.9153,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,191.1683,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,200.6984,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,189.7394,,
"ISR","Israel","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-10","Oct-2020","PER","Persons","3","Thousands",,,193.1254,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,25,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,25,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,25,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,24,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,22,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,24,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,29,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,29,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,28,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,26,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,25,,
"SVN","Slovenia","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,25,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,22,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,21,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,21,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,21,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,21,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,26,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,27,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,25,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,22,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,19,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,17,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,20,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,20,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,22,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,26,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,27,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,25,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,23,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,46,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,47,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,46,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,45,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,44,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,46,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,49,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,50,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,48,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,45,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,42,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,39,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,42,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,43,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,46,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,55,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,56,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,53,,
"SVN","Slovenia","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,49,,
