,country,date_start,domestic_policy,pol_ongoing,pol_duration,30d_av_death_per_100kpop,voluntary_comply,national_pol,Closure_and_Regulation_of_Schools,External_Border_Restrictions,Health_Resources,Hygiene,Internal_Border_Restrictions,Restriction_and_Regulation_of_Businesses,Restriction_and_Regulation_of_Government_Services,Restrictions_of_Mass_Gatherings,Social_Distancing,health_testing_n_monitoring,new_taskforce_n_declare_emergency,public_awareness_anti_disinfo,quarantine_lockdown_curfew,target_residents,target_travelers
8870,United States,2020-05-01,1,0,14,0.22014211231060365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8871,United States,2020-05-01,1,1,213,0.22014211231060365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8872,United States,2020-05-01,1,0,14,0.22014211231060365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8873,United States,2020-05-01,1,1,213,0.22014211231060365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8874,United States,2020-05-01,1,1,213,0.22014211231060365,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8875,United States,2020-05-01,1,1,213,0.22014211231060365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8876,United States,2020-05-02,0,0,29,0.21120684034829704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8877,United States,2020-05-02,0,1,212,0.21120684034829704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8878,United States,2020-05-02,0,1,212,0.21120684034829704,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8879,United States,2020-05-02,0,1,212,0.21120684034829704,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8880,United States,2020-05-02,1,1,212,0.21120684034829704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8881,United States,2020-05-02,1,1,212,0.21120684034829704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8882,United States,2020-05-03,0,1,211,0.20533828559476983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8883,United States,2020-05-03,1,1,211,0.20533828559476983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8884,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8885,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8886,United States,2020-05-04,0,1,210,0.20492054841864246,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8887,United States,2020-05-04,0,1,210,0.20492054841864246,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8888,United States,2020-05-04,0,1,210,0.20492054841864246,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8889,United States,2020-05-04,0,1,210,0.20492054841864246,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8890,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8891,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8892,United States,2020-05-04,0,1,210,0.20492054841864246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8893,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8894,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8895,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8896,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8897,United States,2020-05-04,0,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8898,United States,2020-05-04,1,0,27,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8899,United States,2020-05-04,1,0,42,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8900,United States,2020-05-04,1,0,42,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8901,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8902,United States,2020-05-04,1,0,27,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8903,United States,2020-05-04,1,0,42,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8904,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8905,United States,2020-05-04,1,0,27,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8906,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8907,United States,2020-05-04,1,0,14,0.20492054841864246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8908,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8909,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8910,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8911,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8912,United States,2020-05-04,1,0,27,0.20492054841864246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8913,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8914,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8915,United States,2020-05-04,1,1,210,0.20492054841864246,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8916,United States,2020-05-04,1,0,27,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8917,United States,2020-05-04,1,1,210,0.20492054841864246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8918,United States,2020-05-05,1,0,26,0.20405453924243575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8919,United States,2020-05-05,1,0,106,0.20405453924243575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8920,United States,2020-05-05,0,1,209,0.20405453924243575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8921,United States,2020-05-05,0,1,209,0.20405453924243575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8922,United States,2020-05-05,0,1,209,0.20405453924243575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8923,United States,2020-05-05,1,1,209,0.20405453924243575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8924,United States,2020-05-05,0,0,182,0.20405453924243575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8925,United States,2020-05-05,0,1,209,0.20405453924243575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,United States,2020-05-05,0,1,209,0.20405453924243575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8927,United States,2020-05-05,0,0,21,0.20405453924243575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8928,United States,2020-05-05,0,1,209,0.20405453924243575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8929,United States,2020-05-05,1,1,209,0.20405453924243575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8930,United States,2020-05-05,1,1,209,0.20405453924243575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8931,United States,2020-05-06,1,0,15,0.20070252468954475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8932,United States,2020-05-06,0,1,208,0.20070252468954475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8933,United States,2020-05-06,0,1,208,0.20070252468954475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8934,United States,2020-05-06,0,1,208,0.20070252468954475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8935,United States,2020-05-06,1,1,208,0.20070252468954475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8936,United States,2020-05-06,1,0,0,0.20070252468954475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8937,United States,2020-05-06,0,1,208,0.20070252468954475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8938,United States,2020-05-06,0,1,208,0.20070252468954475,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8939,United States,2020-05-06,0,1,208,0.20070252468954475,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8940,United States,2020-05-06,1,0,40,0.20070252468954475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8941,United States,2020-05-06,1,0,13,0.20070252468954475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8942,United States,2020-05-06,1,0,86,0.20070252468954475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8943,United States,2020-05-07,0,1,207,0.19728940992336053,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8944,United States,2020-05-07,0,1,207,0.19728940992336053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8945,United States,2020-05-07,1,1,207,0.19728940992336053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8946,United States,2020-05-08,1,0,7,0.18979068069470512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8947,United States,2020-05-08,0,0,0,0.18979068069470512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8948,United States,2020-05-08,0,0,23,0.18979068069470512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8949,United States,2020-05-08,0,1,206,0.18979068069470512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8950,United States,2020-05-08,0,1,206,0.18979068069470512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8951,United States,2020-05-08,0,1,206,0.18979068069470512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8952,United States,2020-05-08,0,0,0,0.18979068069470512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8953,United States,2020-05-08,0,0,18,0.18979068069470512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8954,United States,2020-05-08,0,1,206,0.18979068069470512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8955,United States,2020-05-08,0,1,206,0.18979068069470512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8956,United States,2020-05-08,0,1,206,0.18979068069470512,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8957,United States,2020-05-08,0,1,206,0.18979068069470512,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8958,United States,2020-05-08,0,1,206,0.18979068069470512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8959,United States,2020-05-08,0,1,206,0.18979068069470512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8960,United States,2020-05-08,1,0,11,0.18979068069470512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8961,United States,2020-05-08,1,1,206,0.18979068069470512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8962,United States,2020-05-08,1,1,206,0.18979068069470512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8963,United States,2020-05-08,1,0,30,0.18979068069470512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8964,United States,2020-05-09,0,1,205,0.18350441933043987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8965,United States,2020-05-09,0,1,205,0.18350441933043987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8966,United States,2020-05-09,0,0,61,0.18350441933043987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8967,United States,2020-05-09,1,0,21,0.18350441933043987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8968,United States,2020-05-10,0,1,204,0.18008109572421566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8969,United States,2020-05-11,0,1,203,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8970,United States,2020-05-11,0,1,203,0.18788544828089465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8971,United States,2020-05-11,0,1,203,0.18788544828089465,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8972,United States,2020-05-11,1,1,203,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8973,United States,2020-05-11,0,0,20,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8974,United States,2020-05-11,1,0,20,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8975,United States,2020-05-11,0,1,203,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,United States,2020-05-11,0,1,203,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,United States,2020-05-11,0,1,203,0.18788544828089465,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8978,United States,2020-05-11,1,0,112,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8979,United States,2020-05-11,1,0,20,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8980,United States,2020-05-11,1,0,144,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8981,United States,2020-05-11,1,0,35,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8982,United States,2020-05-11,0,0,81,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8983,United States,2020-05-11,1,0,20,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8984,United States,2020-05-11,1,0,35,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8985,United States,2020-05-11,1,1,203,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8986,United States,2020-05-11,1,1,203,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8987,United States,2020-05-11,0,0,144,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8988,United States,2020-05-11,0,0,11,0.18788544828089465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8989,United States,2020-05-11,1,0,144,0.18788544828089465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8990,United States,2020-05-11,0,0,144,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8991,United States,2020-05-11,1,0,144,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8992,United States,2020-05-11,1,0,144,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8993,United States,2020-05-11,0,0,144,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8994,United States,2020-05-11,1,0,11,0.18788544828089465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8995,United States,2020-05-12,1,1,202,0.1916144257805317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8996,United States,2020-05-12,1,1,202,0.1916144257805317,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8997,United States,2020-05-12,0,1,202,0.1916144257805317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8998,United States,2020-05-12,0,0,56,0.1916144257805317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8999,United States,2020-05-12,1,1,202,0.1916144257805317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9000,United States,2020-05-12,0,1,202,0.1916144257805317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,United States,2020-05-12,0,1,202,0.1916144257805317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,United States,2020-05-12,0,1,202,0.1916144257805317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9003,United States,2020-05-12,1,0,19,0.1916144257805317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9004,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9005,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9006,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9007,United States,2020-05-13,1,0,98,0.1923072514607307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9008,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9009,United States,2020-05-13,0,0,48,0.1923072514607307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9010,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9011,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9012,United States,2020-05-13,0,1,201,0.1923072514607307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9013,United States,2020-05-13,0,1,201,0.1923072514607307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9014,United States,2020-05-13,1,1,201,0.1923072514607307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9015,United States,2020-05-13,0,1,201,0.1923072514607307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,United States,2020-05-13,0,0,0,0.1923072514607307,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9017,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9018,United States,2020-05-13,0,1,201,0.1923072514607307,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9019,United States,2020-05-13,1,1,201,0.1923072514607307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9020,United States,2020-05-13,1,1,201,0.1923072514607307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9021,United States,2020-05-13,1,1,201,0.1923072514607307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9022,United States,2020-05-14,0,0,0,0.1915125513378572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9023,United States,2020-05-14,0,0,0,0.1915125513378572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9024,United States,2020-05-14,0,0,0,0.1915125513378572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9025,United States,2020-05-14,0,1,200,0.1915125513378572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9026,United States,2020-05-14,0,1,200,0.1915125513378572,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9027,United States,2020-05-14,0,1,200,0.1915125513378572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9028,United States,2020-05-14,1,1,200,0.1915125513378572,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9029,United States,2020-05-14,0,1,200,0.1915125513378572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,United States,2020-05-14,1,1,200,0.1915125513378572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9031,United States,2020-05-14,1,0,48,0.1915125513378572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9032,United States,2020-05-14,1,0,17,0.1915125513378572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9033,United States,2020-05-14,1,1,200,0.1915125513378572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9034,United States,2020-05-14,1,1,200,0.1915125513378572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9035,United States,2020-05-14,1,1,200,0.1915125513378572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9036,United States,2020-05-14,1,1,200,0.1915125513378572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9037,United States,2020-05-14,1,1,200,0.1915125513378572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9038,United States,2020-05-14,1,1,200,0.1915125513378572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9039,United States,2020-05-14,1,0,12,0.1915125513378572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9040,United States,2020-05-15,1,0,16,0.18987219858807833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9041,United States,2020-05-15,1,0,21,0.18987219858807833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9042,United States,2020-05-15,1,0,12,0.18987219858807833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9043,United States,2020-05-15,1,0,12,0.18987219858807833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9044,United States,2020-05-15,0,1,199,0.18987219858807833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9045,United States,2020-05-15,0,1,199,0.18987219858807833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9046,United States,2020-05-15,0,1,199,0.18987219858807833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9047,United States,2020-05-15,1,1,199,0.18987219858807833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9048,United States,2020-05-15,0,0,30,0.18987219858807833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9049,United States,2020-05-15,0,1,199,0.18987219858807833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9050,United States,2020-05-15,1,0,16,0.18987219858807833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9051,United States,2020-05-15,1,1,199,0.18987219858807833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9052,United States,2020-05-15,1,0,16,0.18987219858807833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9053,United States,2020-05-15,1,1,199,0.18987219858807833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9054,United States,2020-05-15,1,0,18,0.18987219858807833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9055,United States,2020-05-15,1,1,199,0.18987219858807833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9056,United States,2020-05-15,1,0,16,0.18987219858807833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9057,United States,2020-05-16,0,1,198,0.18621453014177447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9058,United States,2020-05-16,0,0,15,0.18621453014177447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9059,United States,2020-05-16,0,1,198,0.18621453014177447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9060,United States,2020-05-17,0,1,197,0.18208820258070063,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9061,United States,2020-05-18,1,0,1,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9062,United States,2020-05-18,0,1,196,0.1882726200676807,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9063,United States,2020-05-18,0,1,196,0.1882726200676807,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9064,United States,2020-05-18,0,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9065,United States,2020-05-18,0,1,196,0.1882726200676807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9066,United States,2020-05-18,0,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9067,United States,2020-05-18,0,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9068,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9069,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9070,United States,2020-05-18,0,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,United States,2020-05-18,0,0,13,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,United States,2020-05-18,0,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9073,United States,2020-05-18,0,0,29,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9074,United States,2020-05-18,0,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9075,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9076,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9077,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9078,United States,2020-05-18,1,0,28,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9079,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9080,United States,2020-05-18,1,0,1,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9081,United States,2020-05-18,0,0,16,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9082,United States,2020-05-18,1,0,28,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9083,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9084,United States,2020-05-18,1,0,28,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9085,United States,2020-05-18,1,1,196,0.1882726200676807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9086,United States,2020-05-18,0,1,196,0.1882726200676807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9087,United States,2020-05-19,0,1,195,0.19427361465322374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9088,United States,2020-05-19,0,1,195,0.19427361465322374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9089,United States,2020-05-19,1,1,195,0.19427361465322374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9090,United States,2020-05-19,0,0,40,0.19427361465322374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
